CustomerID,Active_Subscriptions,Monthly_Subscriptions,Weekly_Subscriptions,Total_Monthly_Spend,Upcoming_Total,Next_Debit_Date,Current_Balance,Risk_Level,Top_Merchants,FR8_Message
CUST101078,3,3,0,2857.58,2876.76,2024-07-02,1980071.36,Low,"Apple, LinkedIn, Spotify","You have 3 active subscription(s). Total monthly spend: ₹2,857.58. Next debit: 2024-07-02."
CUST101079,4,4,0,6018.37,6014.85,2024-06-27,644641.89,High,"Adobe, Coursera, Google, YouTube","You have 4 active subscription(s). Total monthly spend: ₹6,018.37. Next debit: 2024-06-27."
CUST101080,2,1,1,3634.62,2889.85,2024-06-30,2684170.86,Low,"AnytimeFitness, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹3,634.62. Next debit: 2024-06-30."
CUST101081,4,3,1,5623.85,5495.71,2024-07-09,2674584.21,High,"Disney+Hotstar, LinkedIn, TimesOfIndia, Zoom","You have 4 active subscription(s). Total monthly spend: ₹5,623.85. Next debit: 2024-07-09."
CUST101082,4,3,1,2209.46,2078.12,2024-07-05,2402023.92,Low,"Dropbox, CultFit, TimesOfIndia, Spotify","You have 4 active subscription(s). Total monthly spend: ₹2,209.46. Next debit: 2024-07-05."
CUST101083,3,2,1,2806.87,2063.54,2024-06-11,1288588.77,High,"Amazon, AnytimeFitness, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹2,806.87. Next debit: 2024-06-11."
CUST101084,1,1,0,1681.88,1684.78,2024-07-26,711546.01,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,681.88. Next debit: 2024-07-26."
CUST101085,1,1,0,130.12,131.41,2024-07-10,2400807.62,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹130.12. Next debit: 2024-07-10.
CUST101086,3,3,0,381.42,380.38,2024-07-07,2272969.23,High,"Apple, Spotify, YouTube",You have 3 active subscription(s). Total monthly spend: ₹381.42. Next debit: 2024-07-07.
CUST101087,3,1,2,1322.05,429.85,2024-07-02,2134625.13,Low,"Google, AnytimeFitness, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹1,322.05. Next debit: 2024-07-02."
CUST101088,4,4,0,4975.12,5046.2,2024-05-13,1945375.82,High,"Amazon, Coursera, Microsoft, YouTube","You have 4 active subscription(s). Total monthly spend: ₹4,975.12. Next debit: 2024-05-13."
CUST101089,4,4,0,6579.58,6574.55,2024-06-17,2028005.01,High,"Coursera, CultFit, Disney+Hotstar, Spotify","You have 4 active subscription(s). Total monthly spend: ₹6,579.58. Next debit: 2024-06-17."
CUST101090,1,1,0,855.72,854.02,2024-07-20,1187879.58,Low,BESCOM,You have 1 active subscription(s). Total monthly spend: ₹855.72. Next debit: 2024-07-20.
CUST101091,4,4,0,4566.69,4545.02,2024-06-16,1322074.78,High,"LinkedIn, Microsoft, Spotify, Zoom","You have 4 active subscription(s). Total monthly spend: ₹4,566.69. Next debit: 2024-06-16."
CUST101092,3,2,1,6315.02,5591.08,2024-06-08,1559456.29,High,"Coursera, AnytimeFitness, Zoom","You have 3 active subscription(s). Total monthly spend: ₹6,315.02. Next debit: 2024-06-08."
CUST101093,1,1,0,189.02,188.75,2024-07-07,1063338.43,Low,YouTube,You have 1 active subscription(s). Total monthly spend: ₹189.02. Next debit: 2024-07-07.
CUST101094,4,3,1,6859.04,6123.84,2024-06-27,1419422.98,High,"Adobe, Coursera, AnytimeFitness, YouTube","You have 4 active subscription(s). Total monthly spend: ₹6,859.04. Next debit: 2024-06-27."
CUST101095,2,2,0,375.85,374.87,2024-08-04,1531769.57,High,"Amazon, Apple",You have 2 active subscription(s). Total monthly spend: ₹375.85. Next debit: 2024-08-04.
CUST101096,1,1,0,2669.58,2670.3,2024-06-16,1010356.29,Low,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,669.58. Next debit: 2024-06-16."
CUST101097,4,3,1,3147.23,2384.45,2024-06-25,887226.66,Low,"Adobe, Amazon, AnytimeFitness, YouTube","You have 4 active subscription(s). Total monthly spend: ₹3,147.23. Next debit: 2024-06-25."
CUST101098,3,2,1,1302.53,555.63,2024-06-25,2448588.15,High,"AnytimeFitness, Spotify, YouTube","You have 3 active subscription(s). Total monthly spend: ₹1,302.53. Next debit: 2024-06-25."
CUST101099,2,2,0,688.61,696.11,2024-07-10,1408875.16,High,"Microsoft, YouTube",You have 2 active subscription(s). Total monthly spend: ₹688.61. Next debit: 2024-07-10.
CUST101100,4,4,0,2801.11,2766.09,2024-07-12,1343383.17,Low,"CultFit, Disney+Hotstar, Spotify, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹2,801.11. Next debit: 2024-07-12."
CUST101101,1,1,0,131.46,131.85,2024-07-06,1197987.51,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹131.46. Next debit: 2024-07-06.
CUST101102,4,4,0,1677.52,1683.33,2024-06-09,2610150.08,High,"Apple, CultFit, Microsoft, Zee5","You have 4 active subscription(s). Total monthly spend: ₹1,677.52. Next debit: 2024-06-09."
CUST101103,1,1,0,1286.96,1291.42,2024-07-27,2789748.35,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,286.96. Next debit: 2024-07-27."
CUST101104,1,1,0,75.0,74.19,2024-07-25,1697705.9,High,Apple,You have 1 active subscription(s). Total monthly spend: ₹75.00. Next debit: 2024-07-25.
CUST101105,2,2,0,1407.98,1388.5,2024-07-08,1643334.27,Low,"Zee5, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,407.98. Next debit: 2024-07-08."
CUST101106,2,2,0,1045.7,1044.5,2024-07-08,2113058.45,Low,"BESCOM, YouTube","You have 2 active subscription(s). Total monthly spend: ₹1,045.70. Next debit: 2024-07-08."
CUST101107,1,1,0,119.54,118.92,2024-07-19,2100782.03,Low,Spotify,You have 1 active subscription(s). Total monthly spend: ₹119.54. Next debit: 2024-07-19.
CUST101108,3,3,0,498.91,501.1,2024-06-23,1980626.19,Low,"Google, Swiggy, YouTube",You have 3 active subscription(s). Total monthly spend: ₹498.91. Next debit: 2024-06-23.
CUST101109,2,2,0,1071.4,1082.57,2024-06-29,2275774.47,Low,"Apple, CultFit","You have 2 active subscription(s). Total monthly spend: ₹1,071.40. Next debit: 2024-06-29."
CUST101110,1,0,1,195.36,48.72,2024-07-03,1591070.09,High,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹195.36. Next debit: 2024-07-03.
CUST101111,1,1,0,97.83,97.8,2024-07-12,1709449.15,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹97.83. Next debit: 2024-07-12.
CUST101112,4,4,0,3155.6,3153.3,2024-07-08,2770400.25,High,"Adobe, Amazon, CultFit, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹3,155.60. Next debit: 2024-07-08."
CUST101113,1,1,0,1296.26,1303.89,2024-07-12,1219965.0,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,296.26. Next debit: 2024-07-12."
CUST101114,3,3,0,2027.94,2032.54,2024-07-07,2679354.9,Low,"BESCOM, CultFit, YouTube","You have 3 active subscription(s). Total monthly spend: ₹2,027.94. Next debit: 2024-07-07."
CUST101115,3,3,0,2641.36,2636.55,2024-07-10,1368077.04,Low,"Disney+Hotstar, Microsoft, Netflix","You have 3 active subscription(s). Total monthly spend: ₹2,641.36. Next debit: 2024-07-10."
CUST101116,4,4,0,5998.52,6007.56,2024-07-15,1250714.89,High,"Apple, Coursera, Netflix, Zoom","You have 4 active subscription(s). Total monthly spend: ₹5,998.52. Next debit: 2024-07-15."
CUST101117,1,1,0,1300.48,1300.95,2024-07-06,1393874.55,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,300.48. Next debit: 2024-07-06."
CUST101118,2,2,0,2306.74,2305.38,2024-07-09,2049260.23,Low,"CultFit, Zoom","You have 2 active subscription(s). Total monthly spend: ₹2,306.74. Next debit: 2024-07-09."
CUST101119,4,3,1,7848.01,7102.85,2024-06-23,1671345.4,High,"Coursera, AnytimeFitness, LinkedIn, YouTube","You have 4 active subscription(s). Total monthly spend: ₹7,848.01. Next debit: 2024-06-23."
CUST101120,4,4,0,3870.23,3853.12,2024-07-03,1470195.15,High,"Adobe, Disney+Hotstar, Microsoft, YouTube","You have 4 active subscription(s). Total monthly spend: ₹3,870.23. Next debit: 2024-07-03."
CUST101121,4,3,1,4497.89,3757.21,2024-06-19,1372124.22,High,"AnytimeFitness, LinkedIn, Netflix, YouTube","You have 4 active subscription(s). Total monthly spend: ₹4,497.89. Next debit: 2024-06-19."
CUST101122,2,2,0,1979.4,1983.53,2024-07-01,756836.71,Low,"Adobe, Amazon","You have 2 active subscription(s). Total monthly spend: ₹1,979.40. Next debit: 2024-07-01."
CUST101123,2,2,0,1797.78,1802.45,2024-07-11,2831966.13,Low,"Amazon, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹1,797.78. Next debit: 2024-07-11."
CUST101124,4,3,1,3040.12,2298.57,2024-06-11,476453.21,Low,"Dropbox, AnytimeFitness, Microsoft, Netflix","You have 4 active subscription(s). Total monthly spend: ₹3,040.12. Next debit: 2024-06-11."
CUST101125,2,2,0,1495.02,1491.38,2024-07-22,2661354.33,Low,"YouTube, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,495.02. Next debit: 2024-07-22."
CUST101126,2,2,0,994.94,995.98,2024-06-20,1886655.29,Low,"Dropbox, Zee5",You have 2 active subscription(s). Total monthly spend: ₹994.94. Next debit: 2024-06-20.
CUST101127,1,1,0,74.96,75.19,2024-07-14,885956.59,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹74.96. Next debit: 2024-07-14.
CUST101128,2,1,1,3675.7,2934.66,2024-07-04,2106757.31,Low,"AnytimeFitness, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹3,675.70. Next debit: 2024-07-04."
CUST101129,3,3,0,5667.92,5654.61,2024-05-30,733519.05,High,"Coursera, Google, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹5,667.92. Next debit: 2024-05-30."
CUST101130,3,3,0,2283.9,2285.79,2024-07-06,1982486.64,Low,"BESCOM, Google, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,283.90. Next debit: 2024-07-06."
CUST101131,4,4,0,4579.08,4571.34,2024-06-13,1677813.8,High,"Dropbox, BESCOM, LinkedIn, YouTube","You have 4 active subscription(s). Total monthly spend: ₹4,579.08. Next debit: 2024-06-13."
CUST101132,3,2,1,2362.13,1598.96,2024-06-29,2205344.64,High,"Apple, AnytimeFitness, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,362.13. Next debit: 2024-06-29."
CUST101133,2,1,1,1862.86,1722.62,2024-07-08,901761.46,Low,"Adobe, TimesOfIndia","You have 2 active subscription(s). Total monthly spend: ₹1,862.86. Next debit: 2024-07-08."
CUST101134,3,3,0,1087.04,1079.49,2024-07-24,563377.29,High,"Apple, Dropbox, Spotify","You have 3 active subscription(s). Total monthly spend: ₹1,087.04. Next debit: 2024-07-24."
CUST101135,4,3,1,4809.39,4060.16,2024-07-08,1546240.21,High,"Amazon, Dropbox, AnytimeFitness, LinkedIn","You have 4 active subscription(s). Total monthly spend: ₹4,809.39. Next debit: 2024-07-08."
CUST101136,4,4,0,6394.36,6394.17,2024-07-12,965498.75,High,"Coursera, Dropbox, CultFit, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹6,394.36. Next debit: 2024-07-12."
CUST101137,2,2,0,2733.46,2718.82,2024-07-18,1016080.54,High,"LinkedIn, Zee5","You have 2 active subscription(s). Total monthly spend: ₹2,733.46. Next debit: 2024-07-18."
CUST101138,3,3,0,1982.51,1982.89,2024-05-24,471458.81,Low,"BESCOM, Google, CultFit","You have 3 active subscription(s). Total monthly spend: ₹1,982.51. Next debit: 2024-05-24."
CUST101139,1,1,0,1665.48,1673.35,2024-07-29,2214684.41,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,665.48. Next debit: 2024-07-29."
CUST101140,4,3,1,2286.13,2136.89,2024-06-30,2437704.53,High,"Adobe, Amazon, Google, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹2,286.13. Next debit: 2024-06-30."
CUST101141,2,2,0,2529.46,2534.5,2024-06-11,1140347.74,Low,"Adobe, BESCOM","You have 2 active subscription(s). Total monthly spend: ₹2,529.46. Next debit: 2024-06-11."
CUST101142,2,2,0,2497.91,2492.13,2024-07-21,2582316.32,High,"CultFit, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,497.91. Next debit: 2024-07-21."
CUST101143,4,4,0,2117.54,2125.72,2024-07-16,1134442.31,Low,"Dropbox, Google, CultFit, Zee5","You have 4 active subscription(s). Total monthly spend: ₹2,117.54. Next debit: 2024-07-16."
CUST101144,1,1,0,2663.64,2632.51,2024-07-14,1914371.03,Low,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,663.64. Next debit: 2024-07-14."
CUST101145,1,1,0,189.32,192.26,2024-08-04,1867770.39,Low,YouTube,You have 1 active subscription(s). Total monthly spend: ₹189.32. Next debit: 2024-08-04.
CUST101146,1,1,0,2628.92,2650.27,2024-08-03,934001.55,Low,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,628.92. Next debit: 2024-08-03."
CUST101147,3,3,0,2678.52,2700.96,2024-07-02,2191907.1,High,"Adobe, Dropbox, Zee5","You have 3 active subscription(s). Total monthly spend: ₹2,678.52. Next debit: 2024-07-02."
CUST101148,4,4,0,6537.73,6537.08,2024-07-14,2687650.26,High,"Coursera, BESCOM, Disney+Hotstar, YouTube","You have 4 active subscription(s). Total monthly spend: ₹6,537.73. Next debit: 2024-07-14."
CUST101149,4,4,0,3782.82,3765.35,2024-07-04,1355199.22,High,"Amazon, LinkedIn, Netflix, YouTube","You have 4 active subscription(s). Total monthly spend: ₹3,782.82. Next debit: 2024-07-04."
CUST101150,1,1,0,894.36,897.86,2024-07-24,1045115.15,Low,Dropbox,You have 1 active subscription(s). Total monthly spend: ₹894.36. Next debit: 2024-07-24.
CUST101151,1,1,0,119.27,119.67,2024-07-28,1455537.72,Low,Spotify,You have 1 active subscription(s). Total monthly spend: ₹119.27. Next debit: 2024-07-28.
CUST101152,3,3,0,1767.16,1761.4,2024-07-17,2506284.66,Low,"CultFit, Netflix, Spotify","You have 3 active subscription(s). Total monthly spend: ₹1,767.16. Next debit: 2024-07-17."
CUST101153,3,3,0,486.23,489.1,2024-07-12,709939.42,Low,"Spotify, Swiggy, YouTube",You have 3 active subscription(s). Total monthly spend: ₹486.23. Next debit: 2024-07-12.
CUST101154,2,1,1,2484.15,1735.23,2024-06-24,1249781.37,Low,"AnytimeFitness, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,484.15. Next debit: 2024-06-24."
CUST101155,4,3,1,7739.05,6949.91,2024-07-02,943689.77,High,"Coursera, Google, AnytimeFitness, LinkedIn","You have 4 active subscription(s). Total monthly spend: ₹7,739.05. Next debit: 2024-07-02."
CUST101156,1,1,0,898.02,905.31,2024-07-21,1595991.62,Low,Dropbox,You have 1 active subscription(s). Total monthly spend: ₹898.02. Next debit: 2024-07-21.
CUST101157,1,1,0,1488.26,1471.19,2024-07-30,2094893.67,Low,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,488.26. Next debit: 2024-07-30."
CUST101158,4,3,1,1573.14,1431.68,2024-07-09,968167.99,High,"Amazon, Apple, CultFit, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹1,573.14. Next debit: 2024-07-09."
CUST101159,2,2,0,2819.5,2811.17,2024-06-20,2694418.64,High,"LinkedIn, YouTube","You have 2 active subscription(s). Total monthly spend: ₹2,819.50. Next debit: 2024-06-20."
CUST101160,3,3,0,4808.71,4808.68,2024-06-23,732194.02,High,"Coursera, Google, Netflix","You have 3 active subscription(s). Total monthly spend: ₹4,808.71. Next debit: 2024-06-23."
CUST101161,1,1,0,2657.06,2658.57,2024-07-12,1151505.7,Low,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,657.06. Next debit: 2024-07-12."
CUST101162,3,3,0,1157.7,1154.09,2024-06-26,1601795.18,High,"Apple, Dropbox, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,157.70. Next debit: 2024-06-26."
CUST101163,4,3,1,1317.77,1172.53,2024-06-29,1443402.61,Low,"Apple, BESCOM, TimesOfIndia, YouTube","You have 4 active subscription(s). Total monthly spend: ₹1,317.77. Next debit: 2024-06-29."
CUST101164,2,2,0,1195.4,1195.33,2024-07-01,2139671.62,Low,"Amazon, Dropbox","You have 2 active subscription(s). Total monthly spend: ₹1,195.40. Next debit: 2024-07-01."
CUST101165,4,4,0,6822.12,6837.95,2024-07-12,1330606.32,High,"Adobe, Coursera, Microsoft, Netflix","You have 4 active subscription(s). Total monthly spend: ₹6,822.12. Next debit: 2024-07-12."
CUST101166,2,2,0,628.19,630.98,2024-06-23,1703470.99,High,"Google, Microsoft",You have 2 active subscription(s). Total monthly spend: ₹628.19. Next debit: 2024-06-23.
CUST101167,1,1,0,996.92,997.14,2024-06-29,1275598.96,Low,CultFit,You have 1 active subscription(s). Total monthly spend: ₹996.92. Next debit: 2024-06-29.
CUST101168,1,1,0,499.07,502.04,2024-07-02,2002460.38,Low,Microsoft,You have 1 active subscription(s). Total monthly spend: ₹499.07. Next debit: 2024-07-02.
CUST101169,4,4,0,2683.36,2706.95,2024-07-01,2160005.91,High,"Amazon, Dropbox, YouTube, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,683.36. Next debit: 2024-07-01."
CUST101170,2,2,0,416.35,415.05,2024-07-18,1853672.73,Low,"Amazon, Spotify",You have 2 active subscription(s). Total monthly spend: ₹416.35. Next debit: 2024-07-18.
CUST101171,2,2,0,1594.55,1593.84,2024-07-08,1008527.07,Low,"Amazon, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,594.55. Next debit: 2024-07-08."
CUST101172,1,1,0,1004.88,1005.46,2024-07-01,1264777.06,Low,CultFit,"You have 1 active subscription(s). Total monthly spend: ₹1,004.88. Next debit: 2024-07-01."
CUST101173,3,3,0,7142.65,7160.47,2024-07-14,361480.14,High,"Coursera, LinkedIn, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹7,142.65. Next debit: 2024-07-14."
CUST101174,3,3,0,1137.29,1141.67,2024-07-23,2124894.36,Low,"BESCOM, YouTube, Zee5","You have 3 active subscription(s). Total monthly spend: ₹1,137.29. Next debit: 2024-07-23."
CUST101175,4,4,0,3115.52,3123.3,2024-06-11,1899648.83,High,"CultFit, Disney+Hotstar, Microsoft, Zee5","You have 4 active subscription(s). Total monthly spend: ₹3,115.52. Next debit: 2024-06-11."
CUST101176,1,0,1,994.96,249.68,2024-07-07,2501485.0,Low,AnytimeFitness,You have 1 active subscription(s). Total monthly spend: ₹994.96. Next debit: 2024-07-07.
CUST101177,3,3,0,2214.64,2208.41,2024-07-04,667938.51,Low,"Apple, BESCOM, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,214.64. Next debit: 2024-07-04."
CUST101178,2,2,0,2591.23,2594.41,2024-07-22,2551412.94,Low,"Adobe, Dropbox","You have 2 active subscription(s). Total monthly spend: ₹2,591.23. Next debit: 2024-07-22."
CUST101179,1,1,0,2636.59,2633.1,2024-06-24,1549907.39,Low,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,636.59. Next debit: 2024-06-24."
CUST101180,1,1,0,648.06,647.47,2024-07-05,2688416.79,Low,Netflix,You have 1 active subscription(s). Total monthly spend: ₹648.06. Next debit: 2024-07-05.
CUST101181,1,1,0,498.01,497.66,2024-06-16,1759349.42,Low,Microsoft,You have 1 active subscription(s). Total monthly spend: ₹498.01. Next debit: 2024-06-16.
CUST101182,3,3,0,3771.05,3768.51,2024-07-03,2128670.69,High,"CultFit, LinkedIn, Zee5","You have 3 active subscription(s). Total monthly spend: ₹3,771.05. Next debit: 2024-07-03."
CUST101183,3,2,1,4314.83,4160.86,2024-05-06,1636138.8,High,"Disney+Hotstar, LinkedIn, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹4,314.83. Next debit: 2024-05-06."
CUST101184,3,2,1,2402.83,1657.94,2024-06-27,2158945.12,Low,"AnytimeFitness, Spotify, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,402.83. Next debit: 2024-06-27."
CUST101185,3,3,0,4184.21,4187.17,2024-07-07,1671802.63,High,"Apple, Coursera, Spotify","You have 3 active subscription(s). Total monthly spend: ₹4,184.21. Next debit: 2024-07-07."
CUST101186,4,2,2,1445.83,552.3,2024-07-01,1995752.68,High,"Apple, AnytimeFitness, TimesOfIndia, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹1,445.83. Next debit: 2024-07-01."
